inform,im looking for a moderately priced restaurant that serves turkish food
inform,i want to find a cheap restaurant in the south part of town
thankyou,breath thank you goodbye
reqalts,how about europea
inform,i want one in the north part of town
request,what is a phone number
inform,find me a cheap vietnamese restaurant
inform,looking for a cheap restaurant that serves spanish food
inform,dont care east part of town
inform,im looking for a cheap restaurant in east part of town
request,can i have the address and phone number
request,and what kind of food do they serve
inform,kosher food
inform,whats a cheap restaurant in the west
inform,what about a chinese restaurant in the north of town
inform,i want modern european
inform,restaurant with corsica food
null,can you
reqalts,are there any barbecue restaurants
inform,can i find an indian
affirm,yes iam looking for a cheap restaurant in the south part of town
hello,hi i;m
affirm,ah yes can i get ah expensive restaurant in the south part of town
reqalts,how about gastropub type of food
request,what is the address and area
inform,a chi ok lets look for chinese restaurant
inform,im looking for a restaurant in the south part of town that serves creative food
thankyou,okay um thatll do it thank you and goodbye
inform,moderately priced restaurants
request,okay i need the address
inform,i want a restaurant in the west part of town serving thai food
inform,that serves restaurant in south part of town
reqalts,next
inform,could i have the restaurant that serves asian oriental food
confirm,is there a cheap restaurant that serves vietnamese food
null,okay ill be there one sec
inform,in the south part of the town
request,ah whats the price ran
null,holy cow
inform,im looking for a restaurant that serves japanese food
request,may i have the address and area
request,what kind of food
inform,im looking for a restaurant in the north part of town serving jamaican food
inform,im looking for a moderately priced restaurant that serves tur
inform,austria asian restaurant in the center of town
affirm,yea in the east part of town
